timestep,source_node,destination_node,bandwidth_capacity,bandwidth_utilization,delay,packet_loss,jitter,throughput,queue_length,packet_rate
6,6,1,1082.53,0.5618,2.15,0.0,1.07,608.16,0.0,50680.23
6,6,4,959.69,0.5272,2.06,0.0,0.98,505.97,0.0,42164.58
6,6,9,1021.79,0.5715,1.86,0.0,1.18,583.92,0.0,48659.87
6,7,0,1052.5,0.5929,2.02,0.0,1.11,624.04,0.0,52003.66
6,7,1,1055.73,0.4938,2.01,0.0,0.97,521.3,0.0,43441.92
6,8,1,900.11,0.4165,1.93,0.0,0.89,374.88,0.0,31239.75
6,8,3,903.9,0.415,2.17,0.0,0.88,375.08,0.0,31256.93
6,8,10,1075.74,0.5002,2.13,0.0,0.96,538.11,0.0,44842.6
6,8,14,961.5,0.6029,1.82,0.0,1.17,579.7,0.0,48307.95
6,9,0,1075.6,0.4891,2.18,0.0,0.94,526.11,0.0,43842.36
6,9,6,917.13,0.59,1.99,0.0,1.13,541.1,0.0,45091.25
6,10,0,913.84,0.5366,2.1,0.0,1.07,490.39,0.0,40865.43
6,10,8,1053.17,0.573,1.85,0.0,1.06,603.5,0.0,50291.78
6,11,0,995.06,0.5901,2.02,0.0,1.09,587.21,0.0,48933.81
6,11,5,953.01,0.5917,2.15,0.0,1.1,563.88,0.0,46990.11
6,12,4,984.63,0.5122,1.88,0.0,0.99,504.38,0.0,42031.26
6,12,5,1007.86,0.5161,2.09,0.0,1.04,520.14,0.0,43345.29
6,13,0,940.23,0.5479,1.92,0.0,1.06,515.15,0.0,42928.84
6,13,4,1099.03,0.4347,2.06,0.0,0.86,477.74,0.0,39811.68
6,14,0,987.62,0.5368,2.01,0.0,1.13,530.18,0.0,44181.61
6,14,8,924.2,0.418,1.89,0.0,0.88,386.3,0.0,32191.57
7,0,1,953.4,0.4457,2.17,0.0,0.81,424.93,0.0,35410.59
7,0,2,1029.61,0.3365,2.04,0.0,0.66,346.49,0.0,28873.88
7,0,3,934.23,0.3869,2.09,0.0,0.71,361.47,0.0,30122.35
7,0,5,932.68,0.4796,1.95,0.0,1.01,447.35,0.0,37279.11
7,0,7,1097.9,0.4459,2.06,0.0,0.89,489.5,0.0,40791.92
7,0,9,1011.39,0.3843,2.07,0.0,0.7,388.64,0.0,32386.96
7,0,10,1068.57,0.3853,2.11,0.0,0.7,411.77,0.0,34314.03
7,0,11,945.81,0.4675,1.81,0.0,0.98,442.17,0.0,36847.77
7,0,13,963.09,0.3516,1.91,0.0,0.65,338.63,0.0,28219.23
7,0,14,942.2,0.355,2.18,0.0,0.74,334.45,0.0,27870.64
7,1,0,1075.27,0.361,1.93,0.0,0.74,388.19,0.0,32349.24
7,1,3,1031.09,0.4096,1.96,0.0,0.82,422.3,0.0,35191.78
7,1,4,1082.91,0.4278,1.98,0.0,0.92,463.3,0.0,38608.12
7,1,6,952.98,0.3782,1.9,0.0,0.77,360.38,0.0,30031.97
7,1,7,1012.27,0.4711,1.91,0.0,0.96,476.85,0.0,39737.1
7,1,8,1016.92,0.3838,2.16,0.0,0.75,390.28,0.0,32523.5
7,2,0,979.88,0.3867,1.89,0.0,0.73,378.89,0.0,31573.76
7,2,4,1099.51,0.3516,2.0,0.0,0.65,386.59,0.0,32216.15
7,3,0,918.18,0.3587,1.82,0.0,0.71,329.36,0.0,27446.45
7,3,1,921.93,0.4615,2.05,0.0,0.9,425.47,0.0,35455.58
7,3,8,1058.42,0.3811,1.97,0.0,0.8,403.33,0.0,33610.99
7,4,1,912.71,0.4485,1.95,0.0,0.86,409.37,0.0,34114.32
7,4,2,1099.22,0.3824,2.01,0.0,0.75,420.33,0.0,35027.37
7,4,5,1094.22,0.3952,2.14,0.0,0.86,432.44,0.0,36036.51
7,4,6,902.3,0.3461,2.09,0.0,0.71,312.26,0.0,26021.33
7,4,12,1036.34,0.3691,2.01,0.0,0.76,382.48,0.0,31873.22
7,4,13,953.37,0.3604,2.06,0.0,0.75,343.63,0.0,28636.18
7,5,0,922.31,0.3379,1.97,0.0,0.73,311.61,0.0,25967.34
7,5,4,990.74,0.4897,2.18,0.0,0.92,485.15,0.0,40429.24
7,5,11,1075.17,0.4253,1.91,0.0,0.9,457.25,0.0,38104.0
7,5,12,1000.12,0.413,1.87,0.0,0.75,413.08,0.0,34423.48
7,6,1,1082.53,0.4327,2.15,0.0,0.82,468.39,0.0,39032.88
7,6,4,959.69,0.4145,2.06,0.0,0.84,397.75,0.0,33145.55
7,6,9,1021.79,0.431,1.86,0.0,0.83,440.43,0.0,36702.37
7,7,0,1052.5,0.3486,2.02,0.0,0.7,366.92,0.0,30576.95
7,7,1,1055.73,0.4388,2.01,0.0,0.83,463.25,0.0,38604.19
7,8,1,900.11,0.3941,1.93,0.0,0.75,354.75,0.0,29562.18
7,8,3,903.9,0.4285,2.17,0.0,0.85,387.32,0.0,32276.5
7,8,10,1075.74,0.3344,2.13,0.0,0.68,359.74,0.0,29978.49
7,8,14,961.5,0.395,1.82,0.0,0.82,379.76,0.0,31646.91
7,9,0,1075.6,0.406,2.18,0.0,0.81,436.65,0.0,36387.2
7,9,6,917.13,0.4545,1.99,0.0,0.89,416.83,0.0,34735.44
7,10,0,913.84,0.3932,2.1,0.0,0.86,359.3,0.0,29941.96
7,10,8,1053.17,0.4547,1.85,0.0,0.96,478.88,0.0,39907.04
7,11,0,995.06,0.4299,2.02,0.0,0.87,427.77,0.0,35647.16
7,11,5,953.01,0.4775,2.15,0.0,0.96,455.1,0.0,37924.86
7,12,4,984.63,0.4221,1.88,0.0,0.78,415.63,0.0,34635.72
7,12,5,1007.86,0.3591,2.09,0.0,0.68,361.97,0.0,30164.39
7,13,0,940.23,0.4257,1.92,0.0,0.78,400.25,0.0,33353.86
7,13,4,1099.03,0.3357,2.06,0.0,0.73,368.94,0.0,30744.66
7,14,0,987.62,0.4831,2.01,0.0,1.03,477.11,0.0,39759.47
7,14,8,924.2,0.3446,1.89,0.0,0.63,318.51,0.0,26542.13
8,0,1,953.4,0.4664,2.17,0.0,0.93,444.7,0.0,37058.69
8,0,2,1029.61,0.5506,2.04,0.0,1.05,566.89,0.0,47240.56
8,0,3,934.23,0.4875,2.09,0.0,1.0,455.44,0.0,37953.27
8,0,5,932.68,0.5452,1.95,0.0,1.03,508.46,0.0,42371.85
8,0,7,1097.9,0.5958,2.06,0.0,1.19,654.18,0.0,54515.22
8,0,9,1011.39,0.4803,2.07,0.0,1.05,485.75,0.0,40479.24
8,0,10,1068.57,0.427,2.11,0.0,0.78,456.32,0.0,38026.49
8,0,11,945.81,0.4348,1.81,0.0,0.84,411.28,0.0,34272.98
8,0,13,963.09,0.4697,1.91,0.0,0.97,452.41,0.0,37700.55
8,0,14,942.2,0.4889,2.18,0.0,0.9,460.66,0.0,38388.7
8,1,0,1075.27,0.5528,1.93,0.0,1.03,594.41,0.0,49534.36
8,1,3,1031.09,0.4928,1.96,0.0,1.05,508.17,0.0,42347.14
8,1,4,1082.91,0.4525,1.98,0.0,0.99,490.0,0.0,40833.11
8,1,6,952.98,0.5592,1.9,0.0,1.08,532.92,0.0,44410.0
8,1,7,1012.27,0.5159,1.91,0.0,0.97,522.24,0.0,43520.28
8,1,8,1016.92,0.5291,2.16,0.0,1.16,538.1,0.0,44841.85
8,2,0,979.88,0.549,1.89,0.0,1.06,538.0,0.0,44833.45
8,2,4,1099.51,0.5761,2.0,0.0,1.18,633.38,0.0,52781.37
8,3,0,918.18,0.3998,1.82,0.0,0.82,367.11,0.0,30592.92
8,3,1,921.93,0.4057,2.05,0.0,0.83,374.06,0.0,31171.86
8,3,8,1058.42,0.4288,1.97,0.0,0.93,453.86,0.0,37822.01
8,4,1,912.71,0.5191,1.95,0.0,1.13,473.8,0.0,39482.93
8,4,2,1099.22,0.4851,2.01,0.0,1.01,533.25,0.0,44437.37
8,4,5,1094.22,0.463,2.14,0.0,0.99,506.65,0.0,42220.53
8,4,6,902.3,0.5272,2.09,0.0,1.12,475.68,0.0,39639.85
8,4,12,1036.34,0.4305,2.01,0.0,0.89,446.12,0.0,37176.32
8,4,13,953.37,0.4175,2.06,0.0,0.82,398.0,0.0,33166.31
8,5,0,922.31,0.5293,1.97,0.0,1.0,488.21,0.0,40684.46
8,5,4,990.74,0.5053,2.18,0.0,0.96,500.61,0.0,41717.66
8,5,11,1075.17,0.5066,1.91,0.0,1.1,544.63,0.0,45385.89
8,5,12,1000.12,0.415,1.87,0.0,0.86,415.08,0.0,34590.34
8,6,1,1082.53,0.4427,2.15,0.0,0.82,479.24,0.0,39936.27
8,6,4,959.69,0.5726,2.06,0.0,1.24,549.54,0.0,45794.8
8,6,9,1021.79,0.4977,1.86,0.0,0.95,508.56,0.0,42380.29
8,7,0,1052.5,0.5577,2.02,0.0,1.16,586.95,0.0,48912.71
8,7,1,1055.73,0.5818,2.01,0.0,1.15,614.27,0.0,51188.79
8,8,1,900.11,0.5256,1.93,0.0,1.0,473.06,0.0,39422.08
8,8,3,903.9,0.4025,2.17,0.0,0.76,363.82,0.0,30318.08
8,8,10,1075.74,0.4356,2.13,0.0,0.88,468.6,0.0,39049.79
8,8,14,961.5,0.4213,1.82,0.0,0.83,405.09,0.0,33757.81
8,9,0,1075.6,0.5305,2.18,0.0,1.09,570.62,0.0,47551.69
8,9,6,917.13,0.5149,1.99,0.0,1.07,472.24,0.0,39353.14
8,10,0,913.84,0.4073,2.1,0.0,0.87,372.2,0.0,31016.7
8,10,8,1053.17,0.4218,1.85,0.0,0.9,444.26,0.0,37021.71
8,11,0,995.06,0.5622,2.02,0.0,1.15,559.4,0.0,46616.71
8,11,5,953.01,0.5306,2.15,0.0,1.16,505.62,0.0,42135.41
8,12,4,984.63,0.4438,1.88,0.0,0.89,436.95,0.0,36412.33
8,12,5,1007.86,0.5432,2.09,0.0,1.17,547.47,0.0,45622.75
8,13,0,940.23,0.5351,1.92,0.0,1.14,503.1,0.0,41924.98
8,13,4,1099.03,0.5017,2.06,0.0,1.07,551.36,0.0,45946.26
8,14,0,987.62,0.4324,2.01,0.0,0.8,427.03,0.0,35586.09
8,14,8,924.2,0.4303,1.89,0.0,0.87,397.69,0.0,33140.84
9,0,1,953.4,0.4043,2.17,0.0,0.77,385.47,0.0,32122.52
9,0,2,1029.61,0.4168,2.04,0.0,0.83,429.12,0.0,35759.95
9,0,3,934.23,0.4423,2.09,0.0,0.82,413.25,0.0,34437.48
9,0,5,932.68,0.4797,1.95,0.0,1.02,447.38,0.0,37281.85
9,0,7,1097.9,0.4554,2.06,0.0,0.86,500.02,0.0,41668.29
9,0,9,1011.39,0.3668,2.07,0.0,0.74,371.0,0.0,30916.9
9,0,10,1068.57,0.4628,2.11,0.0,1.0,494.56,0.0,41213.53
9,0,11,945.81,0.5345,1.81,0.0,1.05,505.55,0.0,42128.89
9,0,13,963.09,0.4053,1.91,0.0,0.89,390.32,0.0,32526.57
9,0,14,942.2,0.434,2.18,0.0,0.91,408.96,0.0,34079.92
9,1,0,1075.27,0.3595,1.93,0.0,0.73,386.58,0.0,32215.02
9,1,3,1031.09,0.5014,1.96,0.0,1.03,517.02,0.0,43085.13
9,1,4,1082.91,0.4,1.98,0.0,0.81,433.14,0.0,36094.9
9,1,6,952.98,0.454,1.9,0.0,0.88,432.67,0.0,36055.78
9,1,7,1012.27,0.468,1.91,0.0,1.03,473.71,0.0,39475.78
9,1,8,1016.92,0.421,2.16,0.0,0.83,428.14,0.0,35678.3
9,2,0,979.88,0.3761,1.89,0.0,0.83,368.57,0.0,30714.13
9,2,4,1099.51,0.4684,2.0,0.0,1.0,515.05,0.0,42920.96
9,3,0,918.18,0.4354,1.82,0.0,0.79,399.79,0.0,33315.84
9,3,1,921.93,0.4985,2.05,0.0,0.95,459.58,0.0,38298.3
9,3,8,1058.42,0.4204,1.97,0.0,0.84,444.92,0.0,37076.4
9,4,1,912.71,0.4159,1.95,0.0,0.88,379.63,0.0,31635.44
9,4,2,1099.22,0.4756,2.01,0.0,0.89,522.77,0.0,43563.93
9,4,5,1094.22,0.4097,2.14,0.0,0.84,448.27,0.0,37355.77
9,4,6,902.3,0.4252,2.09,0.0,0.83,383.7,0.0,31974.91
9,4,12,1036.34,0.3638,2.01,0.0,0.77,376.99,0.0,31415.76
9,4,13,953.37,0.4143,2.06,0.0,0.9,394.98,0.0,32914.6
9,5,0,922.31,0.4473,1.97,0.0,0.94,412.58,0.0,34381.31
9,5,4,990.74,0.5191,2.18,0.0,0.97,514.25,0.0,42853.97
9,5,11,1075.17,0.4818,1.91,0.0,1.01,518.01,0.0,43167.26
9,5,12,1000.12,0.4378,1.87,0.0,0.86,437.86,0.0,36488.3
9,6,1,1082.53,0.5354,2.15,0.0,1.14,579.61,0.0,48300.88
9,6,4,959.69,0.474,2.06,0.0,0.94,454.89,0.0,37907.22
9,6,9,1021.79,0.4067,1.86,0.0,0.88,415.6,0.0,34633.48
9,7,0,1052.5,0.5027,2.02,0.0,1.1,529.07,0.0,44089.04
9,7,1,1055.73,0.3772,2.01,0.0,0.8,398.2,0.0,33183.26
9,8,1,900.11,0.427,1.93,0.0,0.91,384.39,0.0,32032.45
9,8,3,903.9,0.4969,2.17,0.0,1.06,449.13,0.0,37427.59
9,8,10,1075.74,0.4426,2.13,0.0,0.9,476.08,0.0,39673.22
9,8,14,961.5,0.4512,1.82,0.0,0.84,433.79,0.0,36149.35
9,9,0,1075.6,0.5149,2.18,0.0,1.13,553.82,0.0,46151.33
9,9,6,917.13,0.4486,1.99,0.0,0.89,411.45,0.0,34287.8
9,10,0,913.84,0.4261,2.1,0.0,0.77,389.39,0.0,32449.39
9,10,8,1053.17,0.4285,1.85,0.0,0.85,451.28,0.0,37606.91
9,11,0,995.06,0.4248,2.02,0.0,0.84,422.69,0.0,35224.32
9,11,5,953.01,0.4234,2.15,0.0,0.8,403.53,0.0,33627.11
9,12,4,984.63,0.4534,1.88,0.0,0.99,446.43,0.0,37202.51
9,12,5,1007.86,0.4603,2.09,0.0,0.85,463.93,0.0,38661.02
9,13,0,940.23,0.4663,1.92,0.0,1.01,438.42,0.0,36534.68
9,13,4,1099.03,0.4938,2.06,0.0,1.0,542.66,0.0,45221.92
9,14,0,987.62,0.467,2.01,0.0,0.87,461.18,0.0,38431.8
9,14,8,924.2,0.4078,1.89,0.0,0.79,376.86,0.0,31405.28
10,0,1,953.4,0.5623,2.17,0.0,1.23,536.12,0.0,44676.48
10,0,2,1029.61,0.5681,2.04,0.0,1.03,584.89,0.0,48741.0
10,0,3,934.23,0.5352,2.09,0.0,1.12,500.0,0.0,41666.71
10,0,5,932.68,0.7104,1.95,0.0,1.42,662.61,0.0,55217.71
10,0,7,1097.9,0.6264,2.06,0.0,1.36,687.7,0.0,57308.32
10,0,9,1011.39,0.5309,2.07,0.0,1.04,536.91,0.0,44742.42
10,0,10,1068.57,0.6165,2.11,0.0,1.34,658.82,0.0,54901.46
10,0,11,945.81,0.6487,1.81,0.0,1.21,613.57,0.0,51130.98
10,0,13,963.09,0.5974,1.91,0.0,1.31,575.31,0.0,47942.56
10,0,14,942.2,0.6271,2.18,0.0,1.23,590.82,0.0,49234.94
10,1,0,1075.27,0.4859,1.93,0.0,0.91,522.49,0.0,43540.79
10,1,3,1031.09,0.5833,1.96,0.0,1.13,601.4,0.0,50116.6
10,1,4,1082.91,0.5172,1.98,0.0,1.06,560.09,0.0,46673.85
10,1,6,952.98,0.6289,1.9,0.0,1.14,599.3,0.0,49941.54
10,1,7,1012.27,0.6345,1.91,0.0,1.24,642.31,0.0,53525.75
10,1,8,1016.92,0.5939,2.16,0.0,1.07,603.98,0.0,50331.88
10,2,0,979.88,0.52,1.89,0.0,0.95,509.57,0.0,42463.87
10,2,4,1099.51,0.6414,2.0,0.0,1.2,705.22,0.0,58768.48
10,3,0,918.18,0.7027,1.82,0.0,1.33,645.17,0.0,53764.34
10,3,1,921.93,0.5487,2.05,0.0,1.05,505.89,0.0,42157.18
10,3,8,1058.42,0.5486,1.97,0.0,1.16,580.6,0.0,48383.64
10,4,1,912.71,0.5707,1.95,0.0,1.12,520.87,0.0,43405.72
10,4,2,1099.22,0.5576,2.01,0.0,1.19,612.93,0.0,51077.86
10,4,5,1094.22,0.6985,2.14,0.0,1.51,764.28,0.0,63690.24
10,4,6,902.3,0.524,2.09,0.0,1.13,472.82,0.0,39401.59
10,4,12,1036.34,0.5633,2.01,0.0,1.23,583.81,0.0,48650.7
10,4,13,953.37,0.6506,2.06,0.0,1.32,620.25,0.0,51687.63
10,5,0,922.31,0.5686,1.97,0.0,1.18,524.39,0.0,43698.9
10,5,4,990.74,0.5496,2.18,0.0,1.18,544.49,0.0,45373.89
10,5,11,1075.17,0.6603,1.91,0.0,1.33,709.98,0.0,59164.79
10,5,12,1000.12,0.6759,1.87,0.0,1.26,675.97,0.0,56331.21
10,6,1,1082.53,0.5169,2.15,0.0,1.04,559.51,0.0,46625.91
10,6,4,959.69,0.4799,2.06,0.0,0.97,460.52,0.0,38376.72
10,6,9,1021.79,0.6023,1.86,0.0,1.13,615.46,0.0,51288.67
10,7,0,1052.5,0.5892,2.02,0.0,1.08,620.14,0.0,51678.33
10,7,1,1055.73,0.5935,2.01,0.0,1.11,626.6,0.0,52216.78
10,8,1,900.11,0.5326,1.93,0.0,1.11,479.4,0.0,39949.64
10,8,3,903.9,0.5347,2.17,0.0,1.14,483.32,0.0,40276.35
10,8,10,1075.74,0.4845,2.13,0.0,1.0,521.19,0.0,43432.79
10,8,14,961.5,0.4795,1.82,0.0,0.94,461.01,0.0,38417.18
10,9,0,1075.6,0.5982,2.18,0.0,1.08,643.43,0.0,53619.13
10,9,6,917.13,0.6948,1.99,0.0,1.25,637.18,0.0,53098.39
10,10,0,913.84,0.4921,2.1,0.0,1.01,449.71,0.0,37476.01
10,10,8,1053.17,0.5962,1.85,0.0,1.2,627.9,0.0,52324.73
10,11,0,995.06,0.6412,2.02,0.0,1.27,638.0,0.0,53166.52
10,11,5,953.01,0.5606,2.15,0.0,1.05,534.24,0.0,44519.87
10,12,4,984.63,0.5868,1.88,0.0,1.09,577.76,0.0,48146.28
10,12,5,1007.86,0.5632,2.09,0.0,1.05,567.67,0.0,47305.64
10,13,0,940.23,0.5302,1.92,0.0,0.98,498.48,0.0,41539.76
10,13,4,1099.03,0.5683,2.06,0.0,1.16,624.62,0.0,52051.62
10,14,0,987.62,0.5698,2.01,0.0,1.1,562.78,0.0,46898.55
10,14,8,924.2,0.6457,1.89,0.0,1.31,596.78,0.0,49731.83
11,0,1,953.4,0.5169,2.17,0.0,1.06,492.8,0.0,41066.77
11,0,2,1029.61,0.5875,2.04,0.0,1.27,604.95,0.0,50412.23
11,0,3,934.23,0.4506,2.09,0.0,0.89,421.0,0.0,35083.53
11,0,5,932.68,0.4669,1.95,0.0,0.97,435.51,0.0,36292.64
11,0,7,1097.9,0.557,2.06,0.0,1.21,611.5,0.0,50958.24
11,0,9,1011.39,0.5803,2.07,0.0,1.17,586.86,0.0,48905.36
11,0,10,1068.57,0.5285,2.11,0.0,1.11,564.76,0.0,47063.5
11,0,11,945.81,0.4518,1.81,0.0,0.94,427.34,0.0,35611.64
11,0,13,963.09,0.6061,1.91,0.0,1.3,583.71,0.0,48642.26
11,0,14,942.2,0.4493,2.18,0.0,0.82,423.33,0.0,35277.85
11,1,0,1075.27,0.4482,1.93,0.0,0.84,481.93,0.0,40161.18
11,1,3,1031.09,0.5524,1.96,0.0,1.21,569.6,0.0,47466.29
11,1,4,1082.91,0.5039,1.98,0.0,1.06,545.68,0.0,45473.48
11,1,6,952.98,0.5079,1.9,0.0,0.97,484.03,0.0,40335.56
11,1,7,1012.27,0.5551,1.91,0.0,1.16,561.89,0.0,46824.11
11,1,8,1016.92,0.5317,2.16,0.0,0.99,540.72,0.0,45059.63
11,2,0,979.88,0.485,1.89,0.0,0.94,475.27,0.0,39605.85
11,2,4,1099.51,0.6063,2.0,0.0,1.2,666.65,0.0,55554.18
11,3,0,918.18,0.4355,1.82,0.0,0.82,399.91,0.0,33325.72
11,3,1,921.93,0.4663,2.05,0.0,0.87,429.88,0.0,35823.56
11,3,8,1058.42,0.5605,1.97,0.0,1.12,593.2,0.0,49433.18
11,4,1,912.71,0.4456,1.95,0.0,0.92,406.68,0.0,33890.02
11,4,2,1099.22,0.522,2.01,0.0,1.01,573.81,0.0,47817.31
11,4,5,1094.22,0.5413,2.14,0.0,1.12,592.31,0.0,49359.36
11,4,6,902.3,0.6068,2.09,0.0,1.33,547.49,0.0,45624.18
11,4,12,1036.34,0.5673,2.01,0.0,1.03,587.94,0.0,48994.98
11,4,13,953.37,0.572,2.06,0.0,1.09,545.36,0.0,45446.41
11,5,0,922.31,0.4982,1.97,0.0,0.91,459.46,0.0,38288.28
11,5,4,990.74,0.6113,2.18,0.0,1.27,605.6,0.0,50466.89
11,5,11,1075.17,0.5633,1.91,0.0,1.11,605.6,0.0,50466.29
11,5,12,1000.12,0.5844,1.87,0.0,1.15,584.46,0.0,48705.24
11,6,1,1082.53,0.5039,2.15,0.0,0.96,545.5,0.0,45457.99
11,6,4,959.69,0.4667,2.06,0.0,0.99,447.85,0.0,37320.53
11,6,9,1021.79,0.429,1.86,0.0,0.9,438.36,0.0,36529.84
11,7,0,1052.5,0.5241,2.02,0.0,1.04,551.66,0.0,45972.02
11,7,1,1055.73,0.6222,2.01,0.0,1.33,656.84,0.0,54736.52
11,8,1,900.11,0.5423,1.93,0.0,1.03,488.15,0.0,40679.57
11,8,3,903.9,0.423,2.17,0.0,0.82,382.35,0.0,31862.31
11,8,10,1075.74,0.6107,2.13,0.0,1.33,656.94,0.0,54744.81
11,8,14,961.5,0.5895,1.82,0.0,1.11,566.82,0.0,47235.04
11,9,0,1075.6,0.4721,2.18,0.0,0.88,507.74,0.0,42311.42
11,9,6,917.13,0.5879,1.99,0.0,1.07,539.22,0.0,44934.82
11,10,0,913.84,0.6213,2.1,0.0,1.29,567.76,0.0,47313.43
11,10,8,1053.17,0.5035,1.85,0.0,1.07,530.31,0.0,44192.4
11,11,0,995.06,0.4407,2.02,0.0,0.8,438.56,0.0,36546.4
11,11,5,953.01,0.5523,2.15,0.0,1.1,526.31,0.0,43858.93
11,12,4,984.63,0.4562,1.88,0.0,0.89,449.23,0.0,37435.51
11,12,5,1007.86,0.5501,2.09,0.0,1.06,554.44,0.0,46203.51
11,13,0,940.23,0.5959,1.92,0.0,1.13,560.32,0.0,46693.06
11,13,4,1099.03,0.5174,2.06,0.0,1.01,568.63,0.0,47385.53
11,14,0,987.62,0.5682,2.01,0.0,1.05,561.2,0.0,46766.77
11,14,8,924.2,0.4286,1.89,0.0,0.93,396.12,0.0,33009.94
12,0,1,953.4,0.5043,2.17,0.0,1.09,480.78,0.0,40064.62
12,0,2,1029.61,0.6527,2.04,0.0,1.21,672.03,0.0,56002.31
12,0,3,934.23,0.5903,2.09,0.0,1.19,551.48,0.0,45956.87
12,0,5,932.68,0.5737,1.95,0.0,1.14,535.04,0.0,44586.56
12,0,7,1097.9,0.5918,2.06,0.0,1.29,649.7,0.0,54141.3
12,0,9,1011.39,0.6806,2.07,0.0,1.33,688.33,0.0,57360.61
12,0,10,1068.57,0.5736,2.11,0.0,1.13,612.88,0.0,51073.71
12,0,11,945.81,0.6611,1.81,0.0,1.34,625.28,0.0,52106.82
12,0,13,963.09,0.5407,1.91,0.0,1.06,520.74,0.0,43395.25
12,0,14,942.2,0.6129,2.18,0.0,1.33,577.5,0.0,48125.41
12,1,0,1075.27,0.5224,1.93,0.0,1.12,561.68,0.0,46806.81
12,1,3,1031.09,0.5233,1.96,0.0,1.09,539.57,0.0,44963.93
12,1,4,1082.91,0.5856,1.98,0.0,1.07,634.13,0.0,52844.11
12,1,6,952.98,0.4953,1.9,0.0,1.09,471.96,0.0,39330.34
12,1,7,1012.27,0.4821,1.91,0.0,0.97,487.97,0.0,40664.27
12,1,8,1016.92,0.5728,2.16,0.0,1.17,582.51,0.0,48542.45
12,2,0,979.88,0.6009,1.89,0.0,1.21,588.8,0.0,49066.8
12,2,4,1099.51,0.547,2.0,0.0,1.1,601.38,0.0,50114.86
12,3,0,918.18,0.5221,1.82,0.0,1.13,479.42,0.0,39951.98
12,3,1,921.93,0.4741,2.05,0.0,0.91,437.05,0.0,36420.65
12,3,8,1058.42,0.4828,1.97,0.0,0.9,511.03,0.0,42585.78
12,4,1,912.71,0.6673,1.95,0.0,1.47,609.01,0.0,50751.22
12,4,2,1099.22,0.4859,2.01,0.0,0.93,534.16,0.0,44512.94
12,4,5,1094.22,0.6046,2.14,0.0,1.16,661.62,0.0,55134.73
12,4,6,902.3,0.6302,2.09,0.0,1.24,568.59,0.0,47382.1
12,4,12,1036.34,0.5929,2.01,0.0,1.28,614.42,0.0,51201.9
12,4,13,953.37,0.6894,2.06,0.0,1.34,657.29,0.0,54773.99
12,5,0,922.31,0.5933,1.97,0.0,1.07,547.18,0.0,45597.94
12,5,4,990.74,0.4893,2.18,0.0,0.93,484.82,0.0,40401.37
12,5,11,1075.17,0.6895,1.91,0.0,1.3,741.32,0.0,61777.06
12,5,12,1000.12,0.6096,1.87,0.0,1.1,609.68,0.0,50806.98
12,6,1,1082.53,0.638,2.15,0.0,1.38,690.66,0.0,57555.17
12,6,4,959.69,0.6889,2.06,0.0,1.44,661.17,0.0,55097.42
12,6,9,1021.79,0.4796,1.86,0.0,0.89,490.01,0.0,40834.21
12,7,0,1052.5,0.6436,2.02,0.0,1.22,677.42,0.0,56451.49
12,7,1,1055.73,0.4887,2.01,0.0,1.07,515.98,0.0,42998.73
12,8,1,900.11,0.4688,1.93,0.0,0.98,421.95,0.0,35162.71
12,8,3,903.9,0.5738,2.17,0.0,1.14,518.69,0.0,43223.9
12,8,10,1075.74,0.5931,2.13,0.0,1.21,638.07,0.0,53172.26
12,8,14,961.5,0.4766,1.82,0.0,1.05,458.27,0.0,38188.98
12,9,0,1075.6,0.4809,2.18,0.0,0.91,517.26,0.0,43105.17
12,9,6,917.13,0.4937,1.99,0.0,1.01,452.75,0.0,37729.24
12,10,0,913.84,0.6407,2.1,0.0,1.16,585.5,0.0,48791.93
12,10,8,1053.17,0.6287,1.85,0.0,1.25,662.08,0.0,55173.03
12,11,0,995.06,0.5114,2.02,0.0,0.97,508.83,0.0,42402.39
12,11,5,953.01,0.4794,2.15,0.0,0.93,456.84,0.0,38069.99
12,12,4,984.63,0.4812,1.88,0.0,0.94,473.84,0.0,39486.8
12,12,5,1007.86,0.5128,2.09,0.0,1.01,516.85,0.0,43070.83
12,13,0,940.23,0.5283,1.92,0.0,1.14,496.71,0.0,41392.25
12,13,4,1099.03,0.482,2.06,0.0,0.94,529.76,0.0,44146.7
12,14,0,987.62,0.4686,2.01,0.0,0.85,462.79,0.0,38565.96
12,14,8,924.2,0.5215,1.89,0.0,1.11,481.92,0.0,40160.36
13,0,1,953.4,0.3903,2.17,0.0,0.72,372.09,0.0,31007.79
13,0,2,1029.61,0.3372,2.04,0.0,0.74,347.2,0.0,28933.22
13,0,3,934.23,0.3539,2.09,0.0,0.66,330.6,0.0,27549.84
13,0,5,932.68,0.4074,1.95,0.0,0.85,380.02,0.0,31667.97
13,0,7,1097.9,0.4249,2.06,0.0,0.91,466.48,0.0,38873.52
13,0,9,1011.39,0.4252,2.07,0.0,0.89,429.99,0.0,35832.85
13,0,10,1068.57,0.4012,2.11,0.0,0.77,428.72,0.0,35726.38
13,0,11,945.81,0.4644,1.81,0.0,0.9,439.19,0.0,36599.16
13,0,13,963.09,0.4803,1.91,0.0,1.0,462.56,0.0,38546.54
13,0,14,942.2,0.4768,2.18,0.0,1.04,449.2,0.0,37433.68
13,1,0,1075.27,0.3992,1.93,0.0,0.82,429.29,0.0,35774.28
13,1,3,1031.09,0.4684,1.96,0.0,0.94,482.95,0.0,40245.91
